date,btc_held,btc_value_usd,cash_value_usd,btc_contributed_usd,cash_contributed_usd,spot_price_usd,total_value_usd,total_contributed_usd,average_purchase_price_usd,cohort_year,cash_only_value_usd,gain_usd,advantage_vs_cash_usd
2024-03-22,0.0517950039509171,3269.15614132087,2510.27680681359,2500,2500,63117.21,5779.43294813446,5000,48267.2035775708,2024,5020.55361362719,779.432948134461,758.879334507272
2024-03-23,0.0517950039509171,3344.57277477364,2510.47996568623,2500,2500,64573.27,5855.05274045987,5000,48267.2035775708,2024,5020.95993137246,855.052740459869,834.092809087409
2024-03-24,0.0517950039509171,3471.67046316864,2510.68314100069,2500,2500,67027.13,5982.35360416933,5000,48267.2035775708,2024,5021.36628200138,982.353604169325,960.987322167947
2024-03-25,0.0517950039509171,3624.19017540282,2510.8863327583,2500,2500,69971.81,6135.07650816112,5000,48267.2035775708,2024,5021.7726655166,1135.07650816112,1113.30384264452
2024-03-26,0.0517950039509171,3625.32189623915,2511.0895409604,2500,2500,69993.66,6136.41143719955,5000,48267.2035775708,2024,5022.1790819208,1136.41143719955,1114.23235527875
2024-03-27,0.0517950039509171,3582.63452578296,2511.29276560831,2500,2500,69169.5,6093.92729139127,5000,48267.2035775708,2024,5022.58553121662,1093.92729139127,1071.34176017465
2024-03-28,0.0517950039509171,3667.19919283355,2511.49600670337,2500,2500,70802.18,6178.69519953692,5000,48267.2035775708,2024,5022.99201340674,1178.69519953692,1155.70318613018
2024-03-29,0.0517950039509171,3622.59488928113,2511.69926424691,2500,2500,69941.01,6134.29415352804,5000,48267.2035775708,2024,5023.39852849381,1134.29415352804,1110.89562503423
2024-03-30,0.0517950039509171,3615.72272815693,2511.90253824025,2500,2500,69808.33,6127.62526639718,5000,48267.2035775708,2024,5023.8050764805,1127.62526639718,1103.82018991667
2024-03-31,0.0517950039509171,3671.40132150408,2512.10582868474,2500,2500,70883.31,6183.50715018882,5000,48267.2035775708,2024,5024.21165736948,1183.50715018882,1159.29549281935
2024-04-01,0.0637100757971323,4455.84638650822,3345.64246891503,3333.33333333333,3333.33333333333,69939.43,7801.48885542325,6666.66666666667,52320.3479453932,2024,6691.28493783006,1134.82218875659,1110.2039175932
2024-04-02,0.0637100757971323,4171.8300541084,3345.91323465305,3333.33333333333,3333.33333333333,65481.48,7517.74328876145,6666.66666666667,52320.3479453932,2024,6691.82646930609,851.076622094779,825.916819455354
2024-04-03,0.0637100757971323,4209.65536320991,3346.18402230437,3333.33333333333,3333.33333333333,66075.19,7555.83938551428,6666.66666666667,52320.3479453932,2024,6692.36804460874,889.172718847617,863.471340905546
2024-04-04,0.0637100757971323,4355.9553586659,3346.45483187077,3333.33333333333,3333.33333333333,68371.53,7702.41019053667,6666.66666666667,52320.3479453932,2024,6692.90966374154,1035.74352387001,1009.50052679513
2024-04-05,0.0637100757971323,4307.89566298834,3346.72566335403,3333.33333333333,3333.33333333333,67617.18,7654.62132634236,6666.66666666667,52320.3479453932,2024,6693.45132670805,987.954659675694,961.16999963431
2024-04-06,0.0637100757971323,4402.17765575748,3346.99651675591,3333.33333333333,3333.33333333333,69097.04,7749.17417251338,6666.66666666667,52320.3479453932,2024,6693.99303351181,1082.50750584672,1055.18113900157
2024-04-07,0.0637100757971323,4410.58611156119,3347.26739207819,3333.33333333333,3333.33333333333,69229.02,7757.85350363937,6666.66666666667,52320.3479453932,2024,6694.53478415637,1091.1868369727,1063.318719483
2024-04-08,0.0637100757971323,4562.45054503729,3347.53828932264,3333.33333333333,3333.33333333333,71612.7,7909.98883435993,6666.66666666667,52320.3479453932,2024,6695.07657864528,1243.32216769327,1214.91225571465
2024-04-09,0.0637100757971323,4403.33335653244,3347.80920849104,3333.33333333333,3333.33333333333,69115.18,7751.14256502348,6666.66666666667,52320.3479453932,2024,6695.61841698209,1084.47589835682,1055.5241480414
2024-04-10,0.0637100757971323,4506.55132453289,3348.08014958517,3333.33333333333,3333.33333333333,70735.3,7854.63147411806,6666.66666666667,52320.3479453932,2024,6696.16029917034,1187.96480745139,1158.47117494772
2024-04-11,0.0637100757971323,4462.36838696758,3348.35111260679,3333.33333333333,3333.33333333333,70041.8,7810.71949957437,6666.66666666667,52320.3479453932,2024,6696.70222521358,1144.0528329077,1114.01727436079
2024-04-12,0.0637100757971323,4261.51600200954,3348.62209755768,3333.33333333333,3333.33333333333,66889.2,7610.13809956722,6666.66666666667,52320.3479453932,2024,6697.24419511537,943.471432900556,912.893904451854
2024-04-13,0.0637100757971323,4126.65196515914,3348.89310443962,3333.33333333333,3333.33333333333,64772.36,7475.54506959876,6666.66666666667,52320.3479453932,2024,6697.78620887925,808.878402932095,777.758860719513
2024-04-14,0.0637100757971323,4163.92299660122,3349.16413325439,3333.33333333333,3333.33333333333,65357.37,7513.0871298556,6666.66666666667,52320.3479453932,2024,6698.32826650877,846.420463188938,814.758863346832
2024-04-15,0.0637100757971323,4024.41067262066,3349.43518400374,3333.33333333333,3333.33333333333,63167.57,7373.8458566244,6666.66666666667,52320.3479453932,2024,6698.87036800749,707.179189957735,674.975488616913
2024-04-16,0.0637100757971323,4066.59438800745,3349.70625668947,3333.33333333333,3333.33333333333,63829.69,7416.30064469693,6666.66666666667,52320.3479453932,2024,6699.41251337895,749.633978030261,716.888131317981
2024-04-17,0.0637100757971323,3920.96589675037,3349.97735131335,3333.33333333333,3333.33333333333,61543.89,7270.94324806372,6666.66666666667,52320.3479453932,2024,6699.9547026267,604.276581397053,570.98854543702
